lower,upper,cp,gap,assist_09_count,assist_09_auc_gain,assist_09_bacc_gain,assist_17_count,assist_17_auc_gain,assist_17_bacc_gain,junyi_count,junyi_auc_gain,junyi_bacc_gain,auc_wins,bacc_wins,auc_total_gain,bacc_total_gain,weighted_score
0.62,0.82,0.5,-0.35,92,0.018334287339543412,0.020136549667701627,53,0.019192207170209155,-0.003081546883790788,248,0.009880358964091132,0.00350162225489771,3,2,0.0474068534738437,0.02055662503880855,0.07855646672048344
0.65,0.9,0.55,-0.25,110,0.055017002434357816,0.016359902723539085,65,0.0007633521113774577,-0.006652551474423854,308,0.011124899492378118,0.000222791659927897,3,2,0.0669052540381134,0.009930142909043128,0.0782215902414273
0.58,0.88,0.6,-0.35,113,0.03473288448215986,0.02699932866433806,49,0.0013298232676580563,-0.004503030548900916,248,0.011847675988773398,0.00571797233264066,3,2,0.047910383738591314,0.028214270448077804,0.07755652643876518
0.58,0.88,0.6,-0.3,113,0.03473288448215986,0.02699932866433806,49,0.0013298232676580563,-0.004503030548900916,248,0.011847675988773398,0.00571797233264066,3,2,0.047910383738591314,0.028214270448077804,0.07755652643876518
0.58,0.9,0.5,-0.3,159,0.0304743370281333,0.02664581998422413,93,0.0055866715414966545,-0.002630554354506473,461,0.008688396586791387,0.0062011552456580216,3,2,0.04474940515642134,0.03021642087537568,0.07748831627732652
0.7,0.85,0.5,-0.25,74,0.05257419075917885,0.012004361524775187,46,0.004677570870271874,-0.0029891842551689335,227,0.00628060449485171,0.00011941988522931601,3,2,0.06353236612430244,0.00913459715483557,0.07517122578275684
0.65,0.8,0.5,-0.35,71,0.033202918464978665,0.014340554309512824,37,0.008362431957520941,-0.0021883718530060214,184,0.009698176337490573,0.004025989408683893,3,2,0.05126352675999018,0.016178171865190695,0.07397141542191965
0.65,0.8,0.5,-0.3,71,0.033202918464978665,0.014340554309512824,37,0.008362431957520941,-0.0021883718530060214,184,0.009698176337490573,0.004025989408683893,3,2,0.05126352675999018,0.016178171865190695,0.07397141542191965
0.65,0.9,0.55,-0.3,121,0.03827397238158231,0.022794671557943298,78,0.008137752451538416,-0.00664402926419088,366,0.008138295631878088,0.000647606802150244,3,2,0.054550020464998815,0.016798249095902662,0.07372807479861294
0.65,0.88,0.5,-0.25,108,0.04133395307800998,0.022456976584510645,68,0.003194872895440598,-0.0012042592351057882,326,0.007233019624095394,6.889105173543686e-05,3,2,0.05176184559754597,0.021321608401140293,0.07357893130487807
0.68,0.82,0.5,-0.3,73,0.026072454578262228,0.02118611424020532,47,0.007148642374428624,-0.004599303343635376,207,0.016106405271885567,0.0006547384798423206,3,2,0.049327502224576415,0.017241549376412264,0.0731704396033461
0.6,0.85,0.55,-0.35,97,0.02763873348818549,0.015506995171099547,48,0.003549682350113631,-0.002850462195358082,260,0.0164194111599191,0.005468160756622334,3,2,0.04760782699821822,0.0181246937323638,0.07313920816363133
0.6,0.85,0.55,-0.3,97,0.02763873348818549,0.015506995171099547,48,0.003549682350113631,-0.002850462195358082,260,0.0164194111599191,0.005468160756622334,3,2,0.04760782699821822,0.0181246937323638,0.07313920816363133
0.58,0.88,0.5,-0.35,148,0.04032642965947798,0.024206941745001428,90,0.000679673930702715,-0.004220265331376524,462,0.007257631548861818,0.00533189106699089,3,2,0.048263735139042516,0.025318567480615794,0.07293189215756316
0.62,0.88,0.6,-0.25,101,0.0365277500304203,0.027065366435217272,49,0.0013298232676580563,-0.004503030548900916,232,0.007749015167637999,0.003569587272705052,3,2,0.04560658846571636,0.02613192315902141,0.07067816890010317
0.62,0.85,0.55,-0.35,91,0.028572965798427476,0.016592970485480037,48,0.003549682350113631,-0.002850462195358082,256,0.012023778558179987,0.0060548805605926195,3,2,0.044146426706721094,0.019797388850714574,0.06905283558753339
0.62,0.85,0.55,-0.3,91,0.028572965798427476,0.016592970485480037,48,0.003549682350113631,-0.002850462195358082,256,0.012023778558179987,0.0060548805605926195,3,2,0.044146426706721094,0.019797388850714574,0.06905283558753339
0.6,0.88,0.6,-0.35,108,0.028095389129633788,0.01685543553527788,49,0.0013298232676580563,-0.004503030548900916,243,0.014824313221432406,0.006848299829709165,3,2,0.04424952561872425,0.019200704816086128,0.06862526542846169
0.6,0.88,0.6,-0.3,108,0.028095389129633788,0.01685543553527788,49,0.0013298232676580563,-0.004503030548900916,243,0.014824313221432406,0.006848299829709165,3,2,0.04424952561872425,0.019200704816086128,0.06862526542846169
0.58,0.88,0.5,-0.3,146,0.029065351358525573,0.020798750280912798,80,0.0038338939706126923,-0.005765183890183892,418,0.009305380993756551,0.0070510144793618015,3,2,0.04220462632289482,0.022084580870090707,0.06695626073682318
0.6,0.88,0.6,-0.25,106,0.02921937949556662,0.016927461792691174,49,0.0013298232676580563,-0.004503030548900916,235,0.012946557190959676,0.006368918796535179,3,2,0.04349575995418435,0.018793350040325438,0.06641498551480728
0.62,0.9,0.55,-0.3,128,0.03634750754903445,0.01605667090945699,79,0.005002994094922206,-0.00416358467812606,375,0.0065073689826906575,0.003334376430023621,3,2,0.047857870626647314,0.015227462661354552,0.06546333899529641
0.65,0.88,0.55,-0.25,101,0.04267922295564794,0.015314755426712456,60,0.003296992359492379,-0.004521712855046198,284,0.005266156389749435,0.0014274758397658655,3,2,0.05124237170488975,0.012220518411432124,0.06406266600254422
0.6,0.9,0.55,-0.3,134,0.028084319423045477,0.01620053027528269,79,0.005002994094922206,-0.00416358467812606,379,0.009705299487636293,0.004088757071049436,3,2,0.042792613005603976,0.016125702668206066,0.06301739088861744
0.62,0.8,0.5,-0.35,80,0.01613827506405635,0.014835415356248709,38,0.0065472760401460856,-0.0028867890914311134,197,0.01418854433807333,0.005976504338225441,3,2,0.03687409544227577,0.017925130603043037,0.06281799621253764
0.62,0.8,0.5,-0.3,80,0.01613827506405635,0.014835415356248709,38,0.0065472760401460856,-0.0028867890914311134,197,0.01418854433807333,0.005976504338225441,3,2,0.03687409544227577,0.017925130603043037,0.06281799621253764
0.58,0.9,0.5,-0.35,164,0.03344748371332215,0.02092279153475412,104,0.0016623248252719408,-0.003370478665800293,520,0.006133457403643565,0.002713902313261421,3,2,0.04124326594223766,0.020266215182215247,0.061091498661452054
0.58,0.9,0.55,-0.3,141,0.03387509868830853,0.015137112975419531,79,0.005002994094922206,-0.00416358467812606,387,0.0045298618226607,0.004055335158958048,3,2,0.04340795460589143,0.01502886345625152,0.06015417352201689
0.7,0.88,0.5,-0.3,107,0.038649207641302676,0.0017816837753516848,70,0.007585101658230828,0.0015503015503015097,350,0.004776154042480538,-0.001007696007696006,3,2,0.05101046334201404,0.0023242893179571886,0.05926756486377767
0.65,0.9,0.5,-0.25,117,0.0349622987805132,0.014977458574122346,73,0.0017276472218856614,-0.00558828188154073,350,0.009129651238154617,0.0009879318212651714,3,2,0.04581959724055348,0.010377108513846788,0.057709793257540824
0.65,0.9,0.6,-0.25,104,0.03304543183634335,0.011513392052904324,53,0.0026835348746318405,-0.003081546883790788,249,0.008924477938135209,0.0010011828275856421,3,2,0.0446534446491104,0.009433027996699178,0.05717172783037121
0.65,0.9,0.55,-0.35,123,0.03286792996937508,0.009936238284438466,79,0.001757389843546217,-0.00416358467812606,386,0.0105408218822102,0.0004235392240671959,3,2,0.045166141695131494,0.0061961928303796016,0.054776183640689834
0.6,0.9,0.5,-0.35,156,0.03123525327618027,0.012854601048653755,104,0.0016623248252719408,-0.003370478665800293,511,0.007962612511316157,0.001320055068603214,3,2,0.04086019061276837,0.010804177451456676,0.05349583180334892
0.6,0.9,0.5,-0.3,151,0.02483550082559171,0.012347100828947709,93,0.0055866715414966545,-0.002630554354506473,452,0.004769979005080444,0.003811667342945163,3,2,0.03519215137216881,0.013528213817386399,0.051665492894741954
0.62,0.9,0.5,-0.3,144,0.03505328152571778,0.007074420823870921,92,0.0012110259228821363,-0.0038158344819988754,447,0.005750916411974338,0.0038589257388264644,3,2,0.042015223860574255,0.00711751208069851,0.05120744119529233
0.7,0.88,0.6,-0.25,80,0.0278184212103482,0.0011472516680850198,45,0.004298637706924721,-0.0035969441134897223,208,0.011923511569444815,0.0006534891645275168,3,2,0.04404057048671774,-0.0017962032808771858,0.049537300520615876
0.68,0.78,0.5,-0.35,47,0.03418379126193671,0.036645544442985414,20,0.04192949026282361,-0.00542605542605544,119,0.005453214998905186,-0.00022954868617338503,3,1,0.08156649652366552,0.03098994033075659,0.12778755977424364
0.68,0.78,0.5,-0.3,47,0.03418379126193671,0.036645544442985414,20,0.04192949026282361,-0.00542605542605544,119,0.005453214998905186,-0.00022954868617338503,3,1,0.08156649652366552,0.03098994033075659,0.12778755977424364
0.68,0.85,0.5,-0.35,88,0.05586065267703895,0.03208224755304573,58,0.024053904612609762,-0.008951206440430522,311,0.012655128701075588,-0.0005220376568036769,3,1,0.0925696859907243,0.02260900345581153,0.12522210777332252
0.7,0.8,0.55,-0.35,43,0.055662692544482986,0.023176456159545424,24,0.01493434922261934,-0.0032996064002737274,103,0.019745719676673733,-0.0047494533739126585,3,1,0.09034276144377607,0.015127396385359038,0.11656508909203528
0.7,0.8,0.55,-0.3,43,0.055662692544482986,0.023176456159545424,24,0.01493434922261934,-0.0032996064002737274,103,0.019745719676673733,-0.0047494533739126585,3,1,0.09034276144377607,0.015127396385359038,0.11656508909203528
0.7,0.8,0.55,-0.25,43,0.055662692544482986,0.023176456159545424,24,0.01493434922261934,-0.0032996064002737274,103,0.019745719676673733,-0.0047494533739126585,3,1,0.09034276144377607,0.015127396385359038,0.11656508909203528
0.68,0.85,0.5,-0.3,88,0.05586065267703895,0.03208224755304573,55,0.008911065181879299,-0.003962662101660026,290,0.014055428467834315,-0.0005613160785574653,3,1,0.07882714632675256,0.027558269372828237,0.11054741737778497
0.7,0.85,0.5,-0.3,83,0.05112970064006442,0.018039089364852184,52,0.013012432961510723,-0.0020696740960398016,274,0.012151394294107012,-0.0003951430069821446,3,1,0.07629352789568215,0.015574272261830238,0.10034893249174644
0.7,0.85,0.5,-0.35,83,0.05112970064006442,0.018039089364852184,55,0.01470803073447259,-0.003962662101660026,295,0.00976228728679672,-0.0007363305039987667,3,1,0.07560001866133373,0.013340096759193391,0.09662765803705958
0.68,0.85,0.6,-0.35,66,0.049007518636750375,0.015345258878374249,33,0.013921219745386612,-0.0008264166209902141,157,0.007252581327092736,-0.00017260131741576173,3,1,0.07018131970922972,0.014346240939968273,0.09184560582208164
0.68,0.85,0.6,-0.3,66,0.049007518636750375,0.015345258878374249,33,0.013921219745386612,-0.0008264166209902141,157,0.007252581327092736,-0.00017260131741576173,3,1,0.07018131970922972,0.014346240939968273,0.09184560582208164
0.68,0.85,0.6,-0.25,66,0.049007518636750375,0.015345258878374249,33,0.013921219745386612,-0.0008264166209902141,157,0.007252581327092736,-0.00017260131741576173,3,1,0.07018131970922972,0.014346240939968273,0.09184560582208164
0.7,0.82,0.6,-0.35,48,0.03747754511828506,0.003298306955622554,24,0.02682204217261442,-0.0032996064002737274,99,0.0076865873682939526,-0.0008289031745651321,3,1,0.07198617465919344,-0.0008302026192163053,0.08692492350433904
0.7,0.82,0.6,-0.3,48,0.03747754511828506,0.003298306955622554,24,0.02682204217261442,-0.0032996064002737274,99,0.0076865873682939526,-0.0008289031745651321,3,1,0.07198617465919344,-0.0008302026192163053,0.08692492350433904
0.7,0.82,0.6,-0.25,48,0.03747754511828506,0.003298306955622554,24,0.02682204217261442,-0.0032996064002737274,99,0.0076865873682939526,-0.0008289031745651321,3,1,0.07198617465919344,-0.0008302026192163053,0.08692492350433904
0.65,0.85,0.6,-0.35,76,0.04108732929470278,0.024044342173592956,34,0.007745014254342708,-0.006262555760403597,167,0.013159620246373613,-0.0003335619952914426,3,1,0.0619919637954191,0.017448224417897916,0.08376441347781757
0.65,0.85,0.6,-0.3,76,0.04108732929470278,0.024044342173592956,34,0.007745014254342708,-0.006262555760403597,167,0.013159620246373613,-0.0003335619952914426,3,1,0.0619919637954191,0.017448224417897916,0.08376441347781757
0.65,0.85,0.6,-0.25,76,0.04108732929470278,0.024044342173592956,34,0.007745014254342708,-0.006262555760403597,167,0.013159620246373613,-0.0003335619952914426,3,1,0.0619919637954191,0.017448224417897916,0.08376441347781757
0.68,0.82,0.55,-0.25,59,0.04196152507804871,0.00625486630307194,38,0.00911250239743775,-0.0028867890914311134,155,0.015989227629992796,-0.0010518056763907727,3,1,0.06706325510547925,0.0023162715352500543,0.07989169944026582
0.68,0.85,0.55,-0.25,72,0.04548442838966354,0.01898150221471028,45,0.004364125542166614,-0.0035969441134897223,212,0.009526634510765561,-0.0002554335136500732,3,1,0.05937518844259571,0.015129124587570486,0.07688291708826227
0.68,0.82,0.55,-0.35,59,0.04196152507804871,0.00625486630307194,38,0.00911250239743775,-0.0028867890914311134,156,0.013299293835101256,-0.0013969394600557017,3,1,0.06437332131058772,0.0019711377515851253,0.0754426382075306
0.68,0.82,0.55,-0.3,59,0.04196152507804871,0.00625486630307194,38,0.00911250239743775,-0.0028867890914311134,156,0.013299293835101256,-0.0013969394600557017,3,1,0.06437332131058772,0.0019711377515851253,0.0754426382075306
0.7,0.82,0.55,-0.35,54,0.04015546049757922,0.0031263235950159535,35,0.014974112023267143,-0.002340252340252355,144,0.011028508948164498,-0.003751421117317459,3,1,0.06615808146901087,-0.0029653498625538607,0.07435044268165567
0.7,0.82,0.55,-0.3,54,0.04015546049757922,0.0031263235950159535,35,0.014974112023267143,-0.002340252340252355,144,0.011028508948164498,-0.003751421117317459,3,1,0.06615808146901087,-0.0029653498625538607,0.07435044268165567
0.7,0.82,0.5,-0.25,61,0.047599933506611763,0.007159334504449132,39,0.012150637219378826,-0.002130470681275462,170,0.004681618682483693,-0.0019150783856665826,3,1,0.06443218940847428,0.003113785437507087,0.0737211260826344
0.68,0.9,0.5,-0.35,130,0.041141628478906594,0.009266706702604113,97,0.009531018150080256,-0.0047456851191569616,468,0.009070024867986665,-0.0006382521228909532,3,1,0.059742671496973515,0.0038827694605561985,0.06999583367763278
0.65,0.9,0.6,-0.35,110,0.04563584423432905,0.014050203444142859,58,0.005669549285518105,-0.008951206440430522,273,0.0103683915305596,-0.0006003399013737518,3,1,0.06167378505040676,0.004498657102338585,0.06947106260359477
0.65,0.9,0.6,-0.3,110,0.04563584423432905,0.014050203444142859,58,0.005669549285518105,-0.008951206440430522,273,0.0103683915305596,-0.0006003399013737518,3,1,0.06167378505040676,0.004498657102338585,0.06947106260359477
0.7,0.9,0.5,-0.35,125,0.03896450476270705,0.004776052781496225,94,0.010332799668792608,-0.00487321709049187,452,0.010034945608701475,-0.0007195979897946445,3,1,0.05933225004020113,-0.0008167622987902898,0.06662558680780133
0.7,0.9,0.6,-0.35,95,0.04754412109008196,0.0025119540787914008,55,0.004795975861654603,-0.003962662101660026,256,0.00921589661510916,-0.00010623992866604787,3,1,0.06155599356684572,-0.0015569479515346735,0.06568881063186943
0.7,0.9,0.6,-0.3,95,0.04754412109008196,0.0025119540787914008,55,0.004795975861654603,-0.003962662101660026,256,0.00921589661510916,-0.00010623992866604787,3,1,0.06155599356684572,-0.0015569479515346735,0.06568881063186943
0.68,0.82,0.5,-0.35,73,0.026072454578262228,0.02118611424020532,47,0.007148642374428624,-0.004599303343635376,210,0.011594359211517184,-0.000387575387575452,3,1,0.04481545616420803,0.01619923550899449,0.0651515938718922
0.7,0.9,0.5,-0.25,102,0.04684167368968055,0.01013359741455571,65,0.0023355037493806435,-0.006652551474423854,309,0.009851002527440984,-0.0006162261057078358,3,1,0.05902817996650218,0.0028648198344240206,0.06450577794039952
0.7,0.82,0.5,-0.3,68,0.03471544286054133,0.00607467645410311,44,0.00378332480531951,-1.3877787807814457e-17,191,0.013852119206505122,-0.0019800909560657234,3,1,0.05235088687236596,0.004094585498037373,0.06365224089428188
0.68,0.9,0.5,-0.25,107,0.04353281617091356,0.011358371900739184,68,0.0019040213005073053,-0.0012042592351057882,325,0.006503927567188546,-0.00066732445539288,3,1,0.051940765038609414,0.009486788210240515,0.06298553656445029
0.7,0.88,0.6,-0.35,82,0.03839641862041683,0.004420151289947126,45,0.004298637706924721,-0.0035969441134897223,216,0.011611992991977606,-0.00012597141635590364,3,1,0.05430704931931916,0.0006972357601015,0.06133098706491327
0.7,0.88,0.6,-0.3,82,0.03839641862041683,0.004420151289947126,45,0.004298637706924721,-0.0035969441134897223,216,0.011611992991977606,-0.00012597141635590364,3,1,0.05430704931931916,0.0006972357601015,0.06133098706491327
0.65,0.9,0.5,-0.35,140,0.04324340027571317,0.009534535129773189,102,0.00015487276629867763,-0.003973062477795289,493,0.008072549192691014,-0.0005137471404074653,3,1,0.05147082223470286,0.005047725511570435,0.057827989776172956
0.7,0.82,0.5,-0.35,68,0.03471544286054133,0.00607467645410311,44,0.00378332480531951,-1.3877787807814457e-17,194,0.008695239133950594,-0.000975715371246702,3,1,0.047194006799811436,0.005098961082856394,0.05712217148723292
0.68,0.9,0.5,-0.3,125,0.039781211185123365,0.009016179914363417,86,0.002204646424393414,-0.000317783102672789,409,0.004269949725621669,-0.0007311223193024671,3,1,0.04625580733513845,0.007967274492388161,0.05544736283526642
0.68,0.88,0.5,-0.35,114,0.033140837556182925,0.00014863025771733734,83,0.006725522569543979,-0.001310290681107329,410,0.007023948328975051,-0.0007278854839830456,3,1,0.046890308454701955,-0.0018895459073730372,0.05143813671202689
0.7,0.85,0.55,-0.25,67,0.04033860828772553,-0.004717932726634365,42,0.0065232639989865615,-0.00447518664909969,200,0.01092426003780176,-0.0006782569282568832,3,0,0.05778613232451385,-0.009871376303990938,0.05655141586877263
0.6,0.88,0.5,-0.25,124,0.03385990337557978,0.02624095929900047,70,-0.007057219676267393,0.0015503015503015097,344,0.0034584242059598827,0.00399748203001328,2,3,0.03026110790527227,0.03178874287931526,0.056111817905696644
0.58,0.88,0.5,-0.25,132,0.02626832248638529,0.03300641180997087,70,-0.007057219676267393,0.0015503015503015097,353,0.0032541501252975474,0.0041972358733217835,2,3,0.022465252935415445,0.03875394923359416,0.05386589251625517
0.58,0.82,0.55,-0.25,89,0.03506535545886387,0.04213704167210118,40,-0.002660559926184948,-0.0020347707847707605,190,0.021187346561307698,0.012022553469921884,2,2,0.05359214209398662,0.052124824357252304,0.10855050797141029
0.6,0.82,0.55,-0.35,82,0.03768869832698982,0.029519628403549044,40,-0.002660559926184948,-0.0020347707847707605,183,0.02221788441423419,0.014405901610460563,2,2,0.05724602281503906,0.04189075922923885,0.10548574477273068
0.6,0.82,0.55,-0.3,82,0.03768869832698982,0.029519628403549044,40,-0.002660559926184948,-0.0020347707847707605,183,0.02221788441423419,0.014405901610460563,2,2,0.05724602281503906,0.04189075922923885,0.10548574477273068
0.6,0.82,0.55,-0.25,82,0.03768869832698982,0.029519628403549044,40,-0.002660559926184948,-0.0020347707847707605,182,0.025090757675107683,0.008987775098688068,2,2,0.06011889607591255,0.036472632717466355,0.10329330284991392
0.58,0.82,0.55,-0.35,89,0.03506535545886387,0.04213704167210118,40,-0.002660559926184948,-0.0020347707847707605,191,0.015432015704936158,0.013091908811132313,2,2,0.04783681123761508,0.05319417969846273,0.10120073809630549
0.58,0.82,0.55,-0.3,89,0.03506535545886387,0.04213704167210118,40,-0.002660559926184948,-0.0020347707847707605,191,0.015432015704936158,0.013091908811132313,2,2,0.04783681123761508,0.05319417969846273,0.10120073809630549
0.62,0.82,0.55,-0.35,76,0.031132867369933315,0.026369692001174793,40,-0.002660559926184948,-0.0020347707847707605,179,0.020062216831401476,0.007724807755653887,2,2,0.04853452427514984,0.032059728972057916,0.0851591506937577
0.62,0.82,0.55,-0.3,76,0.031132867369933315,0.026369692001174793,40,-0.002660559926184948,-0.0020347707847707605,179,0.020062216831401476,0.007724807755653887,2,2,0.04853452427514984,0.032059728972057916,0.0851591506937577
0.58,0.85,0.5,-0.3,122,0.0402145421112808,0.036367192065443955,62,-0.002670716826413788,-0.003911010947696608,342,0.011442285214180954,0.0054326484508818995,2,2,0.04898611049904797,0.03788882956862925,0.08429161334910906
0.58,0.85,0.5,-0.35,122,0.0402145421112808,0.036367192065443955,65,-0.00393848654085277,-0.006652551474423854,363,0.01145081886784282,0.007411538597277986,2,2,0.04772687443827085,0.03712617918829809,0.081487578801546
0.62,0.85,0.5,-0.25,98,0.04079196514000572,0.026948961184947346,55,-0.00301372906140103,-0.003962662101660026,281,0.014848409786412137,0.0047559582390913555,2,2,0.05262664586501683,0.027742257322378675,0.08105511054039785
0.58,0.88,0.55,-0.25,121,0.03941176810002034,0.023345097893773013,61,-0.0027717227803647493,-0.0013163494582394061,305,0.012000829836544068,0.0062904015816716286,2,2,0.04864087515619966,0.028319150017205235,0.07790036954742639
0.58,0.9,0.55,-0.25,130,0.04451343227230803,0.03035064413269538,66,-0.006360006041584515,-0.004979853661809169,329,0.012055671255178209,0.005111683073041107,2,2,0.05020909748590172,0.030482473543927316,0.0774956406923332
0.58,0.85,0.5,-0.25,113,0.03127789041676145,0.040608806855035456,56,-0.006234614236001364,-0.0034293750719080404,295,0.0122500581762671,0.007275432921008525,2,2,0.03729333435702718,0.04445486470413594,0.077403371230109
0.62,0.82,0.55,-0.25,76,0.031132867369933315,0.026369692001174793,40,-0.002660559926184948,-0.0020347707847707605,178,0.015285694082235922,0.006976482998501683,2,2,0.04375800152598429,0.03131140421490572,0.07709637686142672
0.65,0.85,0.5,-0.3,98,0.05217066050316414,0.02388146692508121,60,-0.004176612996057483,-0.004521712855046198,315,0.010245112996970639,0.0006127803568018314,2,2,0.0582391605040773,0.019972534426836844,0.0756878650467056
0.62,0.85,0.5,-0.3,107,0.0438919658913876,0.015293280756170709,61,-0.0033801652806064036,-0.0013163494582394061,328,0.014927184928669165,0.0031016128059619813,2,2,0.05543898553945036,0.017078544103893284,0.0755894359856854
0.6,0.85,0.5,-0.25,105,0.03959714666719155,0.02270507308314932,56,-0.006234614236001364,-0.0034293750719080404,286,0.012374756639967899,0.008357459101438605,2,2,0.04573728907115809,0.027633157112679885,0.0728851195750975
0.62,0.88,0.55,-0.25,108,0.04214948224957714,0.01851360128131855,61,-0.0027717227803647493,-0.0013163494582394061,293,0.011655430594379845,0.0012389457349855568,2,2,0.051033190063592235,0.0184361975580647,0.07019304052775
0.6,0.88,0.55,-0.25,114,0.037197356496065724,0.020676561616874957,61,-0.0027717227803647493,-0.0013163494582394061,297,0.011947758181852675,0.003338364119779065,2,2,0.04637339189755365,0.022698576278414616,0.06992907648564517
0.58,0.9,0.5,-0.25,141,0.0372144216600153,0.02488372489549483,75,-0.00032435645804657076,-0.0010885696278815568,377,0.006500002529919696,0.003018950697386946,2,2,0.04339006773188842,0.02681410596500022,0.06870132796762732
0.58,0.9,0.6,-0.35,126,0.039752858837843526,0.01971089679851018,59,-0.004734670073155478,-0.00279710740441224,288,0.011823539841169732,0.004085031959158686,2,2,0.04684172860585778,0.020998821353256626,0.06770039039436879
0.58,0.9,0.6,-0.3,126,0.039752858837843526,0.01971089679851018,59,-0.004734670073155478,-0.00279710740441224,288,0.011823539841169732,0.004085031959158686,2,2,0.04684172860585778,0.020998821353256626,0.06770039039436879
0.6,0.9,0.55,-0.25,123,0.0384938470837893,0.026917835816499112,66,-0.006360006041584515,-0.004979853661809169,321,0.01040807725227473,0.005243743145185165,2,2,0.042541918294479515,0.027181725299875108,0.0664168899330751
0.58,0.88,0.55,-0.35,128,0.042006627202186564,0.03672822973235862,66,-0.012354148793659397,-0.004979853661809169,352,0.00794982987406536,0.006337433206612064,2,2,0.03760230828259253,0.038085809277161514,0.06641182806244589
0.6,0.9,0.5,-0.25,133,0.032766179361320424,0.025851627756608507,75,-0.00032435645804657076,-0.0010885696278815568,368,0.0064707856545571305,0.00418044582858338,2,2,0.038912608557830984,0.02894350395731033,0.06637737680221525
0.58,0.88,0.55,-0.3,128,0.042006627202186564,0.03672822973235862,66,-0.012354148793659397,-0.004979853661809169,344,0.009861573924089005,0.0038361004897845066,2,2,0.03951405233261617,0.03558447656033396,0.06627784487728827
0.62,0.9,0.5,-0.25,126,0.03667513893718538,0.0248593858477896,74,-0.00319810534227305,-0.002180746601782857,363,0.00848830021498246,0.003606271532363592,2,2,0.04196533380989479,0.026284910778370335,0.06620856984117805
0.65,0.88,0.55,-0.3,108,0.05429399489132315,0.02625482809437628,65,-0.01081253179506804,-0.006652551474423854,323,0.00967688496110862,0.00015005547906696282,2,2,0.05315834805736373,0.019752332099019387,0.06579139192145678
0.62,0.88,0.5,-0.35,133,0.034024099708732165,0.017730559076768473,89,-0.002924576473176052,-0.0027686497440952557,448,0.012576512830214388,0.00396677545961286,2,2,0.0436760360657705,0.018928684792286078,0.06412420236432557
0.6,0.85,0.5,-0.3,114,0.03498726038763187,0.019774259874764617,62,-0.002670716826413788,-0.003911010947696608,333,0.010908817409151478,0.0032218241070638143,2,2,0.04322536097036956,0.019085073034131823,0.06233679495279075
0.6,0.9,0.55,-0.35,136,0.03565417114276714,0.027292421959760633,80,-0.004038486831455565,-0.005765183890183892,399,0.007757635823520938,0.002337139592711625,2,2,0.03937332013483251,0.023864377662288366,0.05895317904170698
0.62,0.9,0.6,-0.35,116,0.03092715285009745,0.017511940122972774,59,-0.004734670073155478,-0.00279710740441224,280,0.011090557704609552,0.0024382804144709516,2,2,0.037283040481551524,0.017153113133031486,0.05403994400772723
0.62,0.9,0.6,-0.3,116,0.03092715285009745,0.017511940122972774,59,-0.004734670073155478,-0.00279710740441224,280,0.011090557704609552,0.0024382804144709516,2,2,0.037283040481551524,0.017153113133031486,0.05403994400772723
0.6,0.9,0.6,-0.35,121,0.03522348696229744,0.013822915746348717,59,-0.004734670073155478,-0.00279710740441224,283,0.009800648636709888,0.002640234786453796,2,2,0.04028946552585185,0.013666043128390273,0.053692540263157895
0.6,0.9,0.6,-0.3,121,0.03522348696229744,0.013822915746348717,59,-0.004734670073155478,-0.00279710740441224,283,0.009800648636709888,0.002640234786453796,2,2,0.04028946552585185,0.013666043128390273,0.053692540263157895
0.65,0.88,0.5,-0.35,124,0.036298720043595564,0.013302119421144662,88,-0.0061559361138910085,-0.003097632584267429,435,0.011726696280188208,0.0017115327808109593,2,2,0.041869480209892763,0.011916019617688192,0.05363323606580933
0.62,0.9,0.5,-0.35,149,0.032256790456502545,0.011775773762217348,103,-1.7413232609730933e-06,-0.003430160770048013,506,0.008473102782595152,0.0026340760556570683,2,2,0.04072815191583672,0.010979689047826403,0.05342914999800856
0.6,0.85,0.5,-0.35,114,0.03498726038763187,0.019774259874764617,65,-0.00393848654085277,-0.006652551474423854,354,0.008904556858456474,0.002410574950032225,2,2,0.039953330705235574,0.015532283350372988,0.05316540193457917
0.58,0.9,0.55,-0.35,143,0.03263826207005576,0.01991959873528453,80,-0.004038486831455565,-0.005765183890183892,407,0.00763032149346371,0.0038064280690852242,2,2,0.036230096732063906,0.017960842914185864,0.051611186065977206
0.65,0.88,0.6,-0.35,97,0.028573744260482953,0.0150404763864804,48,-0.0017288883332915866,-0.002850462195358082,233,0.009967977069204659,0.0007831898801421919,2,2,0.036812832996396025,0.01297320407126451,0.05048403169527781
0.65,0.88,0.6,-0.3,97,0.028573744260482953,0.0150404763864804,48,-0.0017288883332915866,-0.002850462195358082,233,0.009967977069204659,0.0007831898801421919,2,2,0.036812832996396025,0.01297320407126451,0.05048403169527781
0.62,0.9,0.55,-0.25,117,0.034346864315171546,0.019228974442524825,66,-0.006360006041584515,-0.004979853661809169,317,0.008981028329212097,0.0022876605256596932,2,2,0.03696788660279913,0.01653678130637535,0.050430945537253406
0.65,0.88,0.6,-0.25,95,0.032802652782951344,0.008777040557333422,48,-0.0017288883332915866,-0.002850462195358082,225,0.009624731366265224,0.0018098162530969866,2,2,0.04069849581592498,0.007736394615072327,0.050419274647565224
