i,j,same_concept,MI,NMI
66,86,0,0.04735766418466585,0.019604038428303834
66,91,0,0.04788534893363891,0.019767096788593442
66,96,0,0.053239087503722214,0.021774428112347408
67,77,0,0.04832832477922143,0.01960315471170814
67,79,0,0.04216583175032318,0.017411847142032814
68,69,0,0.0667124787400682,0.026866883228997433
68,73,0,0.06783004880007353,0.026785964926366614
68,109,0,0.04258365392727723,0.01765692126335302
69,82,0,0.044414957699005934,0.017988274366485528
69,105,0,0.04175338397201327,0.01735645479497225
69,114,0,0.049444422181824675,0.019670222208342785
70,78,0,0.05708939255026563,0.021946309663260437
70,79,0,0.05433389977436762,0.022241882356952583
70,107,0,0.07895168774621876,0.031913268738450656
71,94,0,0.05284633476655728,0.02155244883954056
71,95,0,0.04803635862370155,0.019340749740100027
71,99,0,0.04552824351752029,0.01907465166471666
71,121,1,0.09403322688511631,0.03755923580508319
72,75,0,0.04780100246762781,0.020081438969479174
72,80,0,0.04621633996386423,0.01923277960969377
72,86,0,0.04129013689262124,0.01731146220988588
72,88,0,0.03983500312206079,0.016866146791124418
72,116,0,0.0469721664923566,0.019973451201933553
73,85,0,0.0632690965999998,0.024943991096715325
74,92,0,0.051885375359166985,0.020632977989034733
74,94,0,0.05177397444260238,0.021020748036814686
74,100,0,0.04366808367779534,0.01785989379835742
75,92,0,0.05769374778848724,0.02318940759980968
75,95,0,0.05844397582926547,0.023677826851463912
75,96,0,0.04665169397779199,0.01868877396333645
75,112,0,0.04528860386368474,0.018596950193070318
75,117,0,0.0742849512348998,0.02962319217729105
76,89,0,0.052099770665468434,0.021096438280101312
77,79,0,0.042887265304866064,0.017991627165900206
77,84,0,0.05051402524637597,0.020653005301815363
77,86,0,0.04586970705253451,0.018730876224091676
77,94,0,0.043057766093402776,0.017795562628070197
