,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17,acc_18,acc_19,acc_20,acc_21,acc_22,acc_23,acc_24,acc_25,acc_26,acc_27,acc_28,acc_29,acc_30,acc_31,acc_32,acc_33,acc_34,acc_35,acc_36,acc_37,acc_38,acc_39,acc_40,acc_41,acc_42,acc_43,acc_44,acc_45,acc_46,acc_47,acc_48,acc_49,acc_50,acc_51,acc_52,acc_53,acc_54,acc_55,acc_56,acc_57,acc_58,acc_59,acc_60,acc_61,acc_62,acc_63,acc_64,acc_65,acc_66,acc_67,acc_68,acc_69,acc_70,acc_71,acc_72,acc_73,acc_74,acc_75,acc_76,acc_77,acc_78,acc_79,acc_80,acc_81,acc_82,acc_83,acc_84,acc_85,acc_86,acc_87,acc_88,acc_89,acc_90,acc_91,acc_92,acc_93,acc_94,acc_95,acc_96,acc_97,acc_98,acc_99,acc_100,acc_101
z_83,0.04857297145759145,0.004978475547931839,0.01685678095678513,0.0,0.04979669347042689,0.02683919047750276,0.0,0.056151564641231944,0.0,0.0,0.012597094009662453,0.04381329200681429,0.04459301452375426,0.021286693181129298,0.08505217303033824,0.0,0.0,0.0,0.0,0.0,0.0,0.04093573360061659,0.0,0.0,0.0,0.018743449631193777,0.0,0.029690584155584707,0.0,0.0,0.0441875833577836,0.0,0.0,0.014806611376267344,0.10765740851784072,0.0029770057101126844,0.17846290762003156,0.019909686976438003,0.060404441709442876,0.02398334906019807,0.0944945902020487,0.0,0.0,0.0,0.0,0.07729310884166331,0.0055301892456285275,0.031576049800483647,0.07225123949440498,0.0,0.0,0.0723056627479799,0.010373527681687165,0.0,0.004309284207877848,0.0,0.0,0.018741071300526765,0.07261968035418087,0.06386905073430506,0.026371007895488206,0.09477205638429448,0.0,0.01032173386911633,0.09307672353464749,0.02199042263004691,0.010511453164145786,0.0,0.0,0.07971741559131561,0.0,0.0,0.08806919253240483,0.0,0.0,0.0,0.0,0.03427341975173875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_84,0.07131034535760601,0.11376852113360891,0.059344883116364044,0.0,0.029845511999768325,0.08986953481865284,0.0,0.06788467126632904,0.0,0.0,0.1063626466058886,0.0820814012104355,0.05399628327759275,0.1233015363072404,0.07808356228139464,0.0,0.0,0.0,0.0,0.0,0.0,0.11694232678376565,0.0,0.0,0.0,0.023723321894886847,0.0,0.08014850857018742,0.0,0.0,0.08028543635393247,0.0,0.0,0.10296602468504727,0.09832135278432279,0.04155180270799604,0.04853985804022168,0.10648489713746606,0.08012867163568427,0.08935054820534503,0.0007766686929575308,0.0,0.0,0.0,0.0,0.08065564744900351,0.05377122470391948,0.16442777640646553,0.08219566525276162,0.0,0.0,0.07088312799687427,0.1174060487356504,0.0,0.0777216029445299,0.0,0.0,0.09069846334827107,0.07736128220609426,0.1303477038909006,0.04629492855842496,0.16404542247954232,0.0,0.005703079540265059,0.06735175699736962,0.1823104128495257,0.030028195550286924,0.0,0.0,0.0496813802563501,0.0,0.0,0.1312053291342955,0.0,0.0,0.0,0.0,0.015587476689516714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_85,0.03265967683399421,0.0035538819583520414,0.11368857440448861,0.0,0.11199805488768359,0.030344016777369292,0.0,0.08078242934086725,0.0,0.0,0.10501366188755124,0.039627550671516874,0.09992772795058981,0.08240109115047707,0.09429750122865925,0.0,0.0,0.0,0.0,0.0,0.0,0.05911509777345344,0.0,0.0,0.0,0.11703620137647402,0.0,0.08103431388396753,0.0,0.0,0.0832648883876594,0.0,0.0,0.03660026390365403,0.05961570613493721,0.026036975274068643,0.05515696682057522,0.06589958088275841,0.03698390254382057,0.10323916099783831,0.010913268383955217,0.0,0.0,0.0,0.0,0.10270476326728274,0.016778619833368022,0.0837592786527792,0.02956622265540665,0.0,0.0,0.08659073588406231,0.059318488301362354,0.0,0.12895579078592923,0.0,0.0,0.04103914370228855,0.05481800749721498,0.0723397422925797,0.10744871436685291,0.0652859688633714,0.0,0.002611583074561544,0.09462682265639169,0.009794234223183557,0.09360325003075634,0.0,0.0,0.1783799463304594,0.0,0.0,0.17681484739356715,0.0,0.0,0.0,0.0,0.039201546166346614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_86,0.3608756282700866,0.2451913084051569,0.26039026994463815,0.0,0.21416047718473438,0.3759250965332111,0.0,0.24373301643353845,0.0,0.0,0.33012807339846656,0.2548740325632789,0.24616259306130506,0.34322178783937407,0.35412806202920194,0.0,0.0,0.0,0.0,0.0,0.0,0.31063538321668854,0.0,0.0,0.0,0.3102277626091138,0.0,0.3054819556656783,0.0,0.0,0.19358623452865026,0.0,0.0,0.23975984224745406,0.35670175278796384,0.3299257308823148,0.060699515106669426,0.30713056846266096,0.3185194488379394,0.27512712833058095,0.1868148708518395,0.0,0.0,0.0,0.0,0.3399611300844852,0.26228232549184427,0.34065706376393445,0.22698220878847203,0.0,0.0,0.3468189108725272,0.25445942014278283,0.0,0.30106881495530363,0.0,0.0,0.12010001889119584,0.4118757923963358,0.26336297568805944,0.3387640776481267,0.3545533808484399,0.0,0.3050672723394795,0.29289845620381094,0.2988165924392473,0.29116273110187857,0.0,0.0,0.3408982788374943,0.0,0.0,0.38473794948083506,0.0,0.0,0.0,0.0,0.10947664135771083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_87,0.006943684382240025,0.06700271747297766,0.04355331175649764,0.0,0.0565082646160705,0.10240185935838235,0.0,0.05967617714688678,0.0,0.0,0.025569244822156993,0.01878945637721508,0.058895949994031714,0.010433033609303248,0.04470423085196436,0.0,0.0,0.0,0.0,0.0,0.0,0.04723677672375853,0.0,0.0,0.0,0.03628172701483461,0.0,0.025236077927781774,0.0,0.0,0.0745864456268989,0.0,0.0,0.0770306834052216,0.07825452888259446,0.05932077729513413,0.07520632994556631,0.05438225381167662,0.06196926642927184,0.00796941847734679,0.011014949804896456,0.0,0.0,0.0,0.0,0.054471387661330965,0.049550341668045186,0.03366122657414887,0.06703945746049206,0.0,0.0,0.05054161412252075,0.04776181579168955,0.0,0.02268001957235271,0.0,0.0,0.026129737881569713,0.03925672333075581,0.053460378147108335,0.07324590363853031,0.01784200178261357,0.0,0.10116435529407669,0.07231307103526081,0.05077434700586538,0.07901620321150687,0.0,0.0,0.00220912203690033,0.0,0.0,0.01381552373622317,0.0,0.0,0.0,0.0,0.17330630054104545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_88,0.22701539136670235,0.12945967095250707,0.19130547742352053,0.0,0.15082202025191951,0.18344882980253532,0.0,0.21597563786870266,0.0,0.0,0.20173375079454473,0.16399438702150773,0.16629360929101372,0.20147421437250881,0.2236664155260829,0.0,0.0,0.0,0.0,0.0,0.0,0.17288842798800994,0.0,0.0,0.0,0.18428167736181428,0.0,0.1488900363081915,0.0,0.0,0.13594567559989057,0.0,0.0,0.1049057324595192,0.16175459672957399,0.1902166734134853,0.02802989808443489,0.2033955581750952,0.2256899644746269,0.20093211242304038,0.10585610334353279,0.0,0.0,0.0,0.0,0.22998375150288605,0.1671022512163972,0.14618337750393948,0.11650922675850763,0.0,0.0,0.19060237171274683,0.09814722571778815,0.0,0.18630299829294739,0.0,0.0,0.07509129312751807,0.19592357795283377,0.14112750183690914,0.18153056631107398,0.16571414830691797,0.0,0.1359771962644526,0.10264935816885798,0.17903965055447058,0.1610859758374401,0.0,0.0,0.18303736496015743,0.0,0.0,0.18496393884066445,0.0,0.0,0.0,0.0,0.05074787156249251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_89,0.3995811581632172,0.42905993232469003,0.3571164035821459,0.0,0.3116875994118927,0.39157176210440753,0.0,0.26296182827035447,0.0,0.0,0.3383454797685368,0.29869574874469246,0.24001587398791102,0.32276329212453136,0.4193318136255761,0.0,0.0,0.0,0.0,0.0,0.0,0.3306281443367016,0.0,0.0,0.0,0.38812055584976,0.0,0.3623323401470581,0.0,0.0,0.32876258979575995,0.0,0.0,0.3036703093592561,0.4045051628334476,0.3940776564773466,0.08970768512375334,0.3841590258367177,0.4309201184506213,0.33064275736119286,0.18905075359358708,0.0,0.0,0.0,0.0,0.36373726529189165,0.36064383680458856,0.3132897446401407,0.39657291358113134,0.0,0.0,0.3493906623335985,0.28379033521597274,0.0,0.3272849037948184,0.0,0.0,0.2892730171592221,0.4100027083707504,0.36274874701121435,0.394254337638733,0.46198624317192166,0.0,0.3920407636643566,0.23057549987490625,0.2709501233481445,0.2810260379288731,0.0,0.0,0.3435270372155985,0.0,0.0,0.4465348507701082,0.0,0.0,0.0,0.0,0.1713445644578013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_90,0.21804561845264084,0.2267391652125969,0.19185293925509642,0.0,0.15865209666204735,0.21563445336559683,0.0,0.16756368372231878,0.0,0.0,0.2104333203830015,0.2069670350788388,0.14139116543913754,0.19639668191374607,0.20288256950612124,0.0,0.0,0.0,0.0,0.0,0.0,0.19061652520008468,0.0,0.0,0.0,0.14256861451698977,0.0,0.28518004710296374,0.0,0.0,0.1513482906598102,0.0,0.0,0.18378852842464755,0.28919997200406394,0.27996755232553616,0.050607580450884204,0.1985146615318394,0.2671413922147318,0.17315132881266174,0.19212709525570135,0.0,0.0,0.0,0.0,0.22247272141168778,0.22418489027190594,0.20750665256711473,0.18348343656256588,0.0,0.0,0.20201112356608109,0.15277574256099113,0.0,0.10529328453269383,0.0,0.0,0.21016188423295892,0.2555892634540615,0.23181454978362748,0.23749441326197707,0.2657308328882435,0.0,0.20741806799226534,0.21922020140827447,0.20665490260199548,0.22439036763195083,0.0,0.0,0.15035614204765874,0.0,0.0,0.27782403267791383,0.0,0.0,0.0,0.0,0.13529594255798333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_91,0.22067636142627525,0.24016673809598335,0.21509408565834773,0.0,0.1899678242284156,0.2095820622972908,0.0,0.20238985691649997,0.0,0.0,0.2708595277969972,0.1571961947982302,0.1350677530643676,0.19889067757979184,0.24295340203538762,0.0,0.0,0.0,0.0,0.0,0.0,0.23107179302043826,0.0,0.0,0.0,0.21360402336760712,0.0,0.16406208911718606,0.0,0.0,0.17884353307247042,0.0,0.0,0.127560338633214,0.21255182332278913,0.2583688379861159,0.04383114884436103,0.21028974059894,0.1882127254900336,0.13133391682513085,0.08230047854736684,0.0,0.0,0.0,0.0,0.2145095504319055,0.22566538993760804,0.21000227244810252,0.16998520216155913,0.0,0.0,0.20179020048539675,0.18302959761118615,0.0,0.25082126807250743,0.0,0.0,0.14662948110243337,0.23848571052747528,0.1562740454849502,0.23205378677568922,0.3170713833576926,0.0,0.16863570049155052,0.020718395586121603,0.22383153540759806,0.14941360510084303,0.0,0.0,0.2622036241453668,0.0,0.0,0.3280060333709892,0.0,0.0,0.0,0.0,0.17600165330889778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_92,0.0055111072119882545,0.0031206877362114794,0.029300714474898938,0.0,0.06841650582313992,0.012403193673791646,0.0,0.02117156615550433,0.0,0.0,0.017449404838372748,0.011079073059519964,0.055514881991755666,0.04296244110875931,0.02946444053695966,0.0,0.0,0.0,0.0,0.0,0.0,0.01809307523198132,0.0,0.0,0.0,0.002283594496245385,0.0,0.048594974997004034,0.0,0.0,0.09660498400010108,0.0,0.0,0.038007927926818834,0.027257507350120575,0.04352179281633075,0.022285838684867564,0.04741787785486318,0.05918920617752769,0.015282472093895888,0.05019041293907089,0.0,0.0,0.0,0.0,0.036187264197120775,0.015524562812229392,0.03181510612221452,0.010365677685451241,0.0,0.0,0.00012060872340537592,0.04176840310150842,0.0,0.03618765358034434,0.0,0.0,0.06727991611987709,0.010786082455452595,0.07988257128411805,0.009989779046365724,0.05063464021769567,0.0,0.055922167283313576,0.015709731253514728,0.050193051290052366,0.036138484437257326,0.0,0.0,0.027423533217348875,0.0,0.0,0.12689765307448425,0.0,0.0,0.0,0.0,0.034931296147236376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_93,0.09143828640824697,0.09397684081719646,0.08830832383551868,0.0,0.052758347735189455,0.043778821647275305,0.0,0.04183630232898672,0.0,0.0,0.09487519165272502,0.03979559078589142,0.0026233015506497348,0.07454388626279222,0.08377293124267611,0.0,0.0,0.0,0.0,0.0,0.0,0.048575638675137436,0.0,0.0,0.0,0.02871487267625159,0.0,0.026622738673498646,0.0,0.0,0.08919021790334407,0.0,0.0,0.049988255952857205,0.04658311569829586,0.06386659466604831,0.046601182155428626,0.04944792662812219,0.0418620788504276,0.02319805101239225,0.02775983411256601,0.0,0.0,0.0,0.0,0.012936776674172893,0.006215060199630079,0.16528196848889676,0.09406035230824747,0.0,0.0,0.041931632837269035,0.1048279576441183,0.0,0.048778230781550136,0.0,0.0,0.032311829171207965,0.08122398056968329,0.021368080467493417,0.056721327017636644,0.05981773947399869,0.0,0.050453472453684374,0.06439829482508429,0.01535692447784009,0.08670389581652016,0.0,0.0,0.16394455995640997,0.0,0.0,0.061731693713695426,0.0,0.0,0.0,0.0,0.021300547918543262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_94,0.0005315330612385915,0.050315448568169135,0.024934377926251184,0.0,0.0039061763615440555,0.018170150481265777,0.0,0.00751151026453839,0.0,0.0,0.012466145202120032,0.07135387896751957,0.004955294245386654,0.017449768970136694,0.0021670858887884825,0.0,0.0,0.0,0.0,0.0,0.0,0.015351781410468512,0.0,0.0,0.0,0.03163056694147631,0.0,0.030090124117221808,0.0,0.0,0.05495170042931117,0.0,0.0,0.02537202119142376,0.0011599016132176822,0.0030706124025234307,0.09801282172903807,0.0016085038731828492,0.010577073906479127,0.03667509098265314,0.03734741459515152,0.0,0.0,0.0,0.0,0.030691785416005746,0.0327680778120652,0.0219076920303488,0.07124575637859167,0.0,0.0,0.06496496674186768,0.07441216512695159,0.0,0.024250596193034345,0.0,0.0,0.023211672356022037,0.029980015869542336,0.008947156735807931,0.044279440414410315,0.03243204395944787,0.0,0.009227301139137098,0.12122283524677573,0.08228308317280605,0.03679965740494478,0.0,0.0,0.010903973191529883,0.0,0.0,0.05427974016809984,0.0,0.0,0.0,0.0,0.11922335244647739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_95,0.135171866918003,0.064564280469909,0.06097248505489466,0.0,0.10745936853247537,0.08943569907732163,0.0,0.10643731694112811,0.0,0.0,0.07283088778986312,0.11587480164067099,0.10884757104742898,0.09328745206905019,0.11326289188046414,0.0,0.0,0.0,0.0,0.0,0.0,0.12913867079974128,0.0,0.0,0.0,0.15313735565883085,0.0,0.010170638662755008,0.0,0.0,0.06595778582221,0.0,0.0,0.07168593853763891,0.08692823692009909,0.12942762691045662,0.03191270951473085,0.11731606799629142,0.03882402229438297,0.06023219488922195,0.07063785134664348,0.0,0.0,0.0,0.0,0.09984739278253575,0.042316597513452375,0.03465629487364107,0.021485551358604058,0.0,0.0,0.06409223183354087,0.012313393517381118,0.0,0.10723463043992422,0.0,0.0,0.13183072022287015,0.1058423974822472,0.10512322339699058,0.05880700035384313,0.1435802911622031,0.0,0.06281511186876586,0.021912320806773064,0.017893228472268426,0.09070965510627621,0.0,0.0,0.07829040991670443,0.0,0.0,0.0534121613271816,0.0,0.0,0.0,0.0,0.01753481585830181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_96,0.2561286609087517,0.2069690979826499,0.2403846796901822,0.0,0.23740381741668623,0.2638701485313813,0.0,0.18996661822921682,0.0,0.0,0.25931515527790866,0.26815319199736243,0.20971452872059151,0.24928626375497193,0.27105813647610444,0.0,0.0,0.0,0.0,0.0,0.0,0.2759775041665771,0.0,0.0,0.0,0.23925728377794278,0.0,0.20270273357298074,0.0,0.0,0.24339350320670222,0.0,0.0,0.23719767054798835,0.2739204297491093,0.2591032985186579,0.005058623814083656,0.24450131795030508,0.3165892207959576,0.23013128359234886,0.18839592121174747,0.0,0.0,0.0,0.0,0.2834172645872435,0.2914887561326761,0.2604155527531712,0.3056621827601221,0.0,0.0,0.2586631938500231,0.24013910693877832,0.0,0.2083144387946677,0.0,0.0,0.1295028909151068,0.2726762370806033,0.2153427092602752,0.2435398928625887,0.29307112148120174,0.0,0.22975360233382996,0.24916303251399224,0.24751833817986885,0.2134250153242618,0.0,0.0,0.24002394550785913,0.0,0.0,0.2582145772873091,0.0,0.0,0.0,0.0,0.13789051692462242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_97,0.21472223543826538,0.09130527533580592,0.14075957297658037,0.0,0.07339633867283059,0.20496069659041977,0.0,0.12332070861104721,0.0,0.0,0.1475226036075073,0.13538012617351278,0.13721208152771647,0.1578195681947017,0.1849552411568788,0.0,0.0,0.0,0.0,0.0,0.0,0.18483434331096985,0.0,0.0,0.0,0.22545137178388225,0.0,0.12084074646969628,0.0,0.0,0.14824438123590428,0.0,0.0,0.10368016335251963,0.17978295394697513,0.16255586973182223,0.334802277378116,0.133653438929656,0.06101118808433015,0.07200284547380134,0.07386666475294415,0.0,0.0,0.0,0.0,0.18974804949600496,0.051628871636207274,0.16813620197018148,0.06856424500084525,0.0,0.0,0.10120051887816767,0.10458646710168756,0.0,0.17308434622888344,0.0,0.0,0.0714115696443675,0.1607778487616736,0.18269643944778532,0.1567971781073466,0.15122007009670094,0.0,0.12550375134802777,0.0990884166365785,0.18524007484713578,0.09268018607740716,0.0,0.0,0.11118944942584287,0.0,0.0,0.22806137501152116,0.0,0.0,0.0,0.0,0.2192931750872154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_98,0.060657865656372476,0.10983440401965443,0.09272286124333777,0.0,0.1045073609239429,0.11045901108483848,0.0,0.09645436915396664,0.0,0.0,0.10677103974287916,0.08320650594335696,0.14695522137242437,0.056184173703929016,0.12189147115406052,0.0,0.0,0.0,0.0,0.0,0.0,0.12377954288748874,0.0,0.0,0.0,0.09133755976975115,0.0,0.1178500898455135,0.0,0.0,0.13424205653339388,0.0,0.0,0.105999689875079,0.1476483840867512,0.12983070932214957,0.019600181948406944,0.13609394120941481,0.09505540444182187,0.12678223844368275,0.1398634495386085,0.0,0.0,0.0,0.0,0.12806511112370103,0.10450502549095064,0.10024845778289672,0.1425490645361916,0.0,0.0,0.12593402680886395,0.04671719828086607,0.0,0.13581346473293587,0.0,0.0,0.06582049376224003,0.1653374652471377,0.15648282165043614,0.13633079309590385,0.17910369671174073,0.0,0.15065249892610902,0.1577054896889583,0.10947723312610355,0.09873091463473688,0.0,0.0,0.14839051804018974,0.0,0.0,0.19634796220788578,0.0,0.0,0.0,0.0,0.05307579003523818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_99,0.18068567650114764,0.17707411131220982,0.1162114338252073,0.0,0.1259693561565483,0.11605672943607273,0.0,0.11195784259496555,0.0,0.0,0.12061442105435845,0.09209216662813438,0.135433019162764,0.1296894408527574,0.14308374861321382,0.0,0.0,0.0,0.0,0.0,0.0,0.07750414876807454,0.0,0.0,0.0,0.13373343507714014,0.0,0.13195185026472128,0.0,0.0,0.11396071177845761,0.0,0.0,0.10766489606778361,0.20262477836752,0.06868384537066607,0.10481009931281707,0.10559928769196733,0.18302923957138223,0.11605683481221199,0.03240583862163842,0.0,0.0,0.0,0.0,0.19674503529577925,0.16929569620749169,0.1264765759893459,0.10773425347657603,0.0,0.0,0.16212027058031683,0.03215732811612602,0.0,0.1281758251439177,0.0,0.0,0.10989302306959055,0.15877981731818186,0.1822905704545413,0.16484055871401687,0.22152157249976762,0.0,0.16027596326263305,0.11033246683183623,0.17831336345874085,0.07475669462476252,0.0,0.0,0.12825463181164468,0.0,0.0,0.19746285270739758,0.0,0.0,0.0,0.0,0.15976568951592193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_100,0.002438565507614311,0.05678029916577436,0.03597825283004443,0.0,0.005914904493419589,0.020260205010389006,0.0,0.021354297825242355,0.0,0.0,0.06634480470243287,0.11845959976715496,0.04080986080082569,0.03633360138599071,0.04017235178021232,0.0,0.0,0.0,0.0,0.0,0.0,0.012112489514054256,0.0,0.0,0.0,0.009707640874169353,0.0,0.007691678144322243,0.0,0.0,0.054160382976405644,0.0,0.0,0.0791274397447731,0.060926651353776035,0.05167689129687521,0.0039324447094765316,0.08163204519651206,0.09079572215267973,0.031895865432684745,0.06739311557710324,0.0,0.0,0.0,0.0,0.05543206472464543,0.12192258106370456,0.011880545953713602,0.1660137948066212,0.0,0.0,0.018006812956021433,0.1674129559935386,0.0,0.09399650519904573,0.0,0.0,0.0014489032963300146,0.0209124900787036,0.025430113559263296,0.04135439357160622,0.024533213816317782,0.0,0.05816633451005703,0.10446471862584084,0.0018662651928733575,0.07942052528652091,0.0,0.0,0.02802959773733613,0.0,0.0,0.06823177569872352,0.0,0.0,0.0,0.0,0.0105172589887262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_101,0.1308260452890446,0.04903903394928255,0.03727056488965639,0.0,0.06755769181442325,0.11197155670518957,0.0,0.031491099810328466,0.0,0.0,0.08707791526724772,0.019607091362280397,0.07602461543787468,0.09656554112539759,0.131602137625944,0.0,0.0,0.0,0.0,0.0,0.0,0.17588782290352248,0.0,0.0,0.0,0.06701241339354468,0.0,0.11321978538251964,0.0,0.0,0.014328229403304681,0.0,0.0,0.024237295981116805,0.12549665237473726,0.00014379969600146665,0.3012516696504263,0.016124560065047602,0.10779920838151548,0.04164413313430239,0.06983538439425982,0.0,0.0,0.0,0.0,0.05169991024502316,0.014738377764762686,0.15227654752652212,0.09827233948357464,0.0,0.0,0.042387291513986076,0.07833885521093684,0.0,0.1723059384410171,0.0,0.0,0.01804525487480872,0.10366127053717897,0.1305159124730162,0.05311369368283703,0.07555479997454169,0.0,0.010233298888057133,0.039685229007087756,0.08212478983142905,0.04192635276027371,0.0,0.0,0.14109059238654953,0.0,0.0,0.15046860121715833,0.0,0.0,0.0,0.0,0.04609892009782941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
