i,j,same_concept,MI,NMI
32,74,0,0.06550910621025155,0.026126298203003
32,81,0,0.05994770584999609,0.024995153874049124
32,84,0,0.07260567565786932,0.029348034850860474
32,97,0,0.06569673849360591,0.02724309377517037
32,98,0,0.07055101538301085,0.028463836587090792
32,99,0,0.06332510610700723,0.026773519082433167
33,41,0,0.08124204407417655,0.031786159672906655
33,75,0,0.07945961743070785,0.0320368825849372
33,78,0,0.07817224404737097,0.03074062581910315
33,97,0,0.0708740340312281,0.02862587571028624
34,37,0,0.0681859458767207,0.02776767026019449
34,54,0,0.07914311572497158,0.03139934558839201
34,56,0,0.0578183090806979,0.023480284104282562
34,57,0,0.07348009299168942,0.03004194479781729
34,67,0,0.06518394444350027,0.026281742955729777
34,74,0,0.08028653281203202,0.03184975114847015
34,98,0,0.07422649388540556,0.029787650564544174
35,44,0,0.07116230730557563,0.02870435825826934
35,45,0,0.07201015298801676,0.02857375151887143
35,57,0,0.06989257603399078,0.028699948104324465
36,53,0,0.06958201674306343,0.02935986242821696
36,61,0,0.0528722948138457,0.02314099836816054
36,71,0,0.042674042776769186,0.019077659683864837
36,79,0,0.051242846965470136,0.02214781558013986
37,42,0,0.07260111517037166,0.031428411232293924
37,47,0,0.07533647065250158,0.029899132027232447
37,51,0,0.07817052500663153,0.031064667163337018
37,55,0,0.05633756208883535,0.023560451745478977
37,61,0,0.06836902165157993,0.028541536048002494
37,81,0,0.07253328926114354,0.030258525968921007
37,84,0,0.07904832891041332,0.031968944413927086
37,92,1,0.06483183216433437,0.0273943887717343
37,98,1,0.08850595632934462,0.03572644605684678
38,41,0,0.07255470451275009,0.028332075131483725
38,44,0,0.08318716046074019,0.0326505025454629
38,99,0,0.09254607665082483,0.03803663991899522
39,50,0,0.07510072897101405,0.02952193306588374
39,75,0,0.07200127403536728,0.029043357133262795
39,76,0,0.0846403402615698,0.03256744120559422
39,79,0,0.08328261987392879,0.0334388082792091
39,85,0,0.07442167586541726,0.02901847476798581
39,101,0,0.10134264664742088,0.04045305148202928
40,64,0,0.06935718407055985,0.02830412389376296
40,81,0,0.06760076323211285,0.028716518901825454
40,85,0,0.07308663690752995,0.029795329573665028
41,60,0,0.07589956112654059,0.030178690513714086
41,70,0,0.07156919246906687,0.028420122220197585
41,83,0,0.08664912786059939,0.035236254518501924
41,94,0,0.08741189190972178,0.034642100437049315
42,49,0,0.05705679700763388,0.024442557756256967
42,58,1,0.05994615099139439,0.025449086752925437
42,74,0,0.07183254932726334,0.030291388526344935
42,76,0,0.090110772074935,0.03762207779193139
42,77,0,0.049217761614120746,0.021850549810918437
42,83,0,0.08130825383248745,0.035613442675415094
42,85,0,0.057824891406114666,0.024465257515089156
42,96,0,0.06056876507855999,0.02550091725785394
42,99,0,0.06073877586424102,0.027152965199648885
43,60,0,0.06923998680579685,0.028058542415581124
43,62,0,0.06253280818204479,0.025464052504079494
43,94,0,0.08271605348928371,0.03340954070929021
44,47,0,0.0722675181966951,0.028285117057136665
44,48,0,0.07100003718194042,0.027725657882067937
44,56,0,0.07676455414137678,0.03092432551105738
44,66,1,0.06642900147388955,0.027421452683072594
44,67,1,0.0762859696923078,0.030511231739525777
44,68,0,0.07690210881713509,0.03042421714753639
44,82,0,0.08136821315450898,0.03240231396709448
44,84,0,0.06447055350493817,0.025713342318359606
44,86,0,0.07812600936488265,0.032222744520645066
44,87,0,0.06477082421188841,0.026057022979552754
44,95,0,0.07111939109113992,0.028030411826279023
45,50,0,0.09449644386695726,0.03700143982370875
45,51,0,0.0816680225513551,0.03148567112417634
45,55,0,0.08046199168986067,0.032644767577309525
45,78,0,0.07784221883001216,0.030505679723574965
45,79,0,0.0867755341593203,0.034705334003099775
45,80,0,0.0816960428246302,0.031695762416952815
45,85,0,0.07879628935188246,0.030604368511224774
45,91,0,0.07437154592066737,0.02883041353559626
45,92,0,0.06143935945702313,0.02518588626218122
45,95,0,0.08707329180620815,0.03375997538467884
46,54,0,0.08835888357638973,0.034843740432915625
46,56,0,0.07130492199331907,0.028782238458802036
46,60,0,0.08476341649884035,0.033943443329818815
46,72,0,0.07592512762110666,0.02981042484582169
46,82,0,0.0672649808411584,0.026839586666585365
46,98,0,0.06584661751936909,0.026265028170758337
47,48,0,0.08516902063333727,0.032674739227867275
47,51,0,0.08106989758145501,0.031214186658529788
47,71,0,0.06347448264644101,0.026223656495085828
47,79,1,0.10197879552369034,0.0407324276537494
47,85,1,0.10325014909992572,0.04004975169356662
47,87,0,0.07042639216038228,0.0278347936629121
48,55,0,0.06809901040654709,0.027529830099781723
48,60,0,0.07990544961069987,0.031302132549099
48,62,0,0.07674501013320362,0.030210584871171186
48,66,0,0.06595759963000651,0.026687826961490333
48,70,0,0.07816310251182211,0.030580037499101185
48,71,0,0.0640926619200672,0.026418662743965687
48,93,0,0.07672798931046737,0.02959576371159262
49,66,0,0.06178295655225636,0.025591751966061584
