lower,upper,cp,gap,assist_09_count,assist_09_auc_gain,assist_09_bacc_gain,assist_17_count,assist_17_auc_gain,assist_17_bacc_gain,junyi_count,junyi_auc_gain,junyi_bacc_gain,auc_wins,bacc_wins,auc_total_gain,bacc_total_gain,weighted_score
0.6,0.77,0.5,-0.275,67,0.04128037431117989,0.05985557659244736,25,0.046914262258848725,-0.0032210998877665736,147,0.01757465157905346,0.00972097148379883,3,2,0.10576928814908207,0.06635544818847962,0.1853958259752576
0.6,0.77,0.5,-0.3,67,0.04128037431117989,0.05985557659244736,25,0.046914262258848725,-0.0032210998877665736,147,0.01757465157905346,0.00972097148379883,3,2,0.10576928814908207,0.06635544818847962,0.1853958259752576
0.62,0.76,0.48,-0.2,52,0.037802650538210275,0.054200415910157826,20,0.05326938879022208,-0.00542605542605544,116,0.013772579513557592,0.018326437278667944,3,2,0.10484461884198995,0.06710079776277034,0.18536557615731436
0.59,0.77,0.52,-0.2,61,0.04849876584343856,0.0642803757250407,22,0.03601145724317098,-0.0036254454357902838,121,0.01353030141939935,0.01190734382799731,3,2,0.09804052450600889,0.07256227411724772,0.18511525344670615
0.62,0.76,0.5,-0.2,51,0.028973132160594862,0.052129044042594136,19,0.044903920110472,0.005954984078553896,113,0.0187286618929612,0.018710939041558967,3,3,0.09260571416402806,0.076794967162707,0.18475967475927646
0.62,0.77,0.48,-0.2,55,0.03300505947444207,0.05084720672097391,23,0.049207411908262576,-0.0011881757533931461,127,0.021095460865060138,0.017481418508670528,3,2,0.1033079322477648,0.0671404494762513,0.18387647161926635
0.59,0.78,0.48,-0.225,75,0.03344850580738229,0.04694744856885009,27,0.037091952430646384,0.00498787477954149,155,0.02807230912182384,0.01883214987938444,3,3,0.09861276735985253,0.07076747322777602,0.18353373523318373
0.61,0.77,0.52,-0.225,56,0.048918694697583226,0.061326044869458,23,0.03394207816151743,-0.0011881757533931461,118,0.013180239181096606,0.012652148319754204,3,2,0.09604101204019726,0.07279001743581906,0.18338903296318013
0.61,0.77,0.5,-0.2,58,0.041065619946367746,0.05393855731999542,22,0.034143470311181964,-0.0036254454357902838,127,0.019855532690940127,0.022953243906638825,3,2,0.09506462294848983,0.07326635579084395,0.18298424989750256
0.6,0.77,0.48,-0.225,68,0.03754847896018936,0.05447876580975627,26,0.032124089564206246,0.0021368919491016533,140,0.024371771856890857,0.01728328990233758,3,3,0.09404434038128645,0.07389894766119551,0.18272307757472106
0.6,0.79,0.5,-0.225,73,0.04281077384610354,0.05462343914652443,30,0.0332937844048955,0.0009043425710092562,158,0.023445037039381722,0.013349397768935525,3,3,0.09954959529038077,0.06887717948646921,0.18220221067414383
0.61,0.77,0.48,-0.25,67,0.0453058225271015,0.05073984758445647,25,0.04556390273866819,-0.0032210998877665736,149,0.019817181151549068,0.01198482442274687,3,2,0.11068690641731876,0.059503572119436764,0.18209119296064288
0.61,0.76,0.5,-0.25,61,0.04341653190882455,0.04705674169001635,21,0.04341454215007086,-0.0024824272167267777,127,0.014370350548035059,0.022774957322814288,3,2,0.10120142460693046,0.06734927179610387,0.1820205507622551
0.61,0.78,0.52,-0.2,59,0.05453673632767459,0.04715665088789622,22,0.03367498972253419,-0.0036254454357902838,120,0.023579078778731652,0.014661919870253178,3,2,0.11179080482894042,0.05819312532235912,0.18162255521577136
0.6,0.77,0.48,-0.2,63,0.03170898933424721,0.05695347068679655,24,0.04527371596367253,-0.0032996064002737274,133,0.021868882195508588,0.015188123654940995,3,2,0.09885158749342833,0.06884198794146382,0.1814619730231849
0.6,0.77,0.5,-0.25,67,0.04128037431117989,0.05985557659244736,25,0.046914262258848725,-0.0032210998877665736,144,0.014149377929275724,0.008829014550162467,3,2,0.10234401449930433,0.06546349125484326,0.18090020400511625
0.61,0.8,0.48,-0.2,72,0.05076403342052783,0.06338942852539504,32,0.01341314984903351,0.0008362921191868503,158,0.023357187879805473,0.01338758621106062,3,3,0.08753437114936682,0.07761330685564252,0.18067033937613786
0.62,0.77,0.48,-0.275,64,0.05457866643920524,0.04649956128180129,26,0.03264147317565804,0.0021368919491016533,151,0.013763424255568223,0.01744680315921221,3,3,0.1009835638704315,0.06608325639011516,0.1802834715385697
0.62,0.76,0.48,-0.25,60,0.052609304704212184,0.04784497909497911,22,0.03051728569623033,-0.0036254454357902838,130,0.017234695503926256,0.022079617912951266,3,2,0.10036128590436877,0.06629915157214009,0.17992026779093687
0.63,0.77,0.5,-0.225,57,0.05502048584698846,0.05225661381436045,24,0.042648019386771985,-0.0032996064002737274,125,0.019409009806038213,0.0033642839670983277,3,2,0.11707751503979866,0.05232129138118505,0.17986306469722071
0.59,0.77,0.52,-0.225,62,0.041186340173340295,0.056564252190164366,24,0.04072333510109663,-0.0032996064002737274,126,0.01911803382739309,0.012187148755044612,3,2,0.10102770910183002,0.06545179454493524,0.1795698625557523
0.59,0.78,0.48,-0.2,70,0.03589041344143394,0.04758396365539222,25,0.042774273759667296,-0.0032210998877665736,146,0.028723825604320477,0.01569851130156706,3,2,0.10738851280542171,0.06006137506919271,0.17946216288845296
0.61,0.76,0.48,-0.25,64,0.051092154115408475,0.049512810021515745,22,0.03051728569623033,-0.0036254454357902838,134,0.017346311989803347,0.020999372907652004,3,2,0.09895575180144214,0.06688673749337747,0.1792198367934951
