,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17,acc_18,acc_19,acc_20,acc_21,acc_22,acc_23,acc_24,acc_25,acc_26,acc_27,acc_28,acc_29,acc_30,acc_31,acc_32,acc_33,acc_34,acc_35,acc_36,acc_37,acc_38,acc_39,acc_40,acc_41,acc_42,acc_43,acc_44,acc_45,acc_46,acc_47,acc_48,acc_49,acc_50,acc_51,acc_52,acc_53,acc_54,acc_55,acc_56,acc_57,acc_58,acc_59,acc_60,acc_61,acc_62,acc_63,acc_64,acc_65,acc_66,acc_67,acc_68,acc_69,acc_70,acc_71,acc_72,acc_73,acc_74,acc_75,acc_76,acc_77,acc_78,acc_79,acc_80,acc_81,acc_82,acc_83,acc_84,acc_85,acc_86,acc_87,acc_88,acc_89,acc_90,acc_91,acc_92,acc_93,acc_94,acc_95,acc_96,acc_97,acc_98,acc_99,acc_100,acc_101,acc_102,acc_103,acc_104,acc_105,acc_106,acc_107,acc_108,acc_109,acc_110,acc_111,acc_112,acc_113,acc_114,acc_115,acc_116,acc_117,acc_118,acc_119,acc_120,acc_121,acc_122
z_46,0.1275453238290064,0.16140220755473683,0.0,0.0,0.0,0.23118396398787247,0.16790721491140323,0.015363748006811454,0.28613978152988273,0.11544391883042848,0.0,0.14981032363274568,0.16658470377501158,0.21804787107360935,0.08375486130118065,0.0,0.0,0.0,0.0,0.0,0.08170768306835646,0.0,0.0,0.0,0.008515580823471739,0.0,0.0,0.0,0.0,0.10086834907854926,0.16889233690630062,0.13402334881622213,0.16698919163185383,0.10912604764151937,0.03601396939440587,0.0,0.0,0.1361907703726708,0.253459611173522,0.0,0.0,0.07723001103501279,0.16143500774341768,0.0,0.1434719967694528,0.14372567299254216,0.16779207123480896,0.1338805538787518,0.1861763013175787,0.1694568442871854,0.0,0.039016431413880996,0.0,0.03452971290109363,0.0,0.17905174407882293,0.0,0.0,0.19185965982767764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007708123088223515,0.17486856018706212,0.18022788269575987,0.19090521218248171,0.18525795902255304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03344832329371281,0.08972641609883995,0.16496649554550455,0.016764777303725362,0.0,0.0,0.0,0.0,0.0,0.0,0.09925557728456272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_47,0.28860995459315675,0.23085821827183994,0.0,0.0,0.0,0.25998313517521654,0.22313750684875222,0.22044927889833635,0.2566958318605106,0.3027966175459146,0.0,0.20580702202508172,0.0347620541020224,0.2025401082458292,0.33630784965683574,0.0,0.0,0.0,0.0,0.0,0.11507768978411743,0.0,0.0,0.0,0.2163424214771379,0.0,0.0,0.0,0.0,0.15866905136887813,0.2620161844354223,0.28129553044423516,0.17141675384969662,0.12398677704923762,0.07346599600760183,0.0,0.0,0.12396565163711895,0.21981475542067508,0.0,0.0,0.1278978373663062,0.26206226059164384,0.0,0.23455550568640338,0.2591465005036259,0.04632095956252883,0.28673974580673095,0.2840381333771781,0.21782223963509065,0.0,0.276114967430217,0.0,0.2543992071812627,0.0,0.21197246222630414,0.0,0.0,0.31241353417022727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12494028818316782,0.24214714040282043,0.34495453755475575,0.27791029823059255,0.3258123415103519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916281478527836,0.21254153855723093,0.27547777248620153,0.1823607545017216,0.0,0.0,0.0,0.0,0.0,0.0,0.04815280043275987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_48,0.07944187350644426,0.02977196157123755,0.0,0.0,0.0,0.10151598951886183,0.031035488419853898,0.012474285345129385,0.09568369234171137,0.0771995923010751,0.0,0.007832637746428743,0.01402438265119303,0.00040222440650870904,0.010757228375522914,0.0,0.0,0.0,0.0,0.0,0.06157484253125934,0.0,0.0,0.0,0.008651220275942773,0.0,0.0,0.0,0.0,0.057770715399801414,0.03802313630386803,0.02548771687916207,0.057998871416814014,0.06840761367538542,0.013928263640947207,0.0,0.0,0.1459247503117944,0.0934857474218377,0.0,0.0,0.0948361899737212,0.037526662999138566,0.0,0.019459057199900417,0.10852776962994942,0.0399417133307775,0.04824494048486606,0.04087661189795913,0.048799499341218015,0.0,0.09163438257867183,0.0,0.042539167034854886,0.0,0.040992454580822256,0.0,0.0,0.04666511245295504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04346476149961864,0.1012778287224708,0.05197144585952284,0.0330309705909389,0.02752258257840493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09176513402509082,0.06630128964377191,0.02856742149989025,0.04663051618094615,0.0,0.0,0.0,0.0,0.0,0.0,0.011567337358047084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_49,0.05385947879798303,0.025428981895906533,0.0,0.0,0.0,0.022889025378087312,0.10395410111484532,0.15504010330402954,0.08062513740310023,0.027913096472119935,0.0,0.028211963063252903,0.1204448888944815,0.07340954398640309,0.12708379178716964,0.0,0.0,0.0,0.0,0.0,0.0005083518530090195,0.0,0.0,0.0,0.013356012471679491,0.0,0.0,0.0,0.0,0.04575826908072908,0.18261301247009143,0.049547962280911954,0.0005500437062443614,0.05468951090576649,0.05749761122998368,0.0,0.0,0.027190314501211302,0.09116391684003333,0.0,0.0,0.07715043214645673,0.09257958117984005,0.0,0.09462863181867225,0.09826492072850411,0.03758363841839195,0.01999367977330573,0.029472772125174237,0.12457618170331888,0.0,0.10011897054448575,0.0,0.0155268436253145,0.0,0.06298404680135912,0.0,0.0,0.11578613282705419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0811783845292674,0.042473353949021186,0.008597166392624108,0.061412016805075284,0.12046314448636594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09332504608561608,0.13032973266491085,0.09998904236349239,0.07302625557360168,0.0,0.0,0.0,0.0,0.0,0.0,0.11120817933122064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_50,0.09894705955094586,0.21288029628706348,0.0,0.0,0.0,0.15799993882988425,0.020781063104897145,0.09400645161882622,0.13905816721411243,0.0559362018891664,0.0,0.10980606060051377,0.10683310084991726,0.17823867467600082,0.1683966212282598,0.0,0.0,0.0,0.0,0.0,0.0494086393755668,0.0,0.0,0.0,0.1664993962907502,0.0,0.0,0.0,0.0,0.08671173222024953,0.12681564535570716,0.22371867481041025,0.14248807368529742,0.13245210786614933,0.10639696544070877,0.0,0.0,0.03950629010332091,0.2203161875671352,0.0,0.0,0.1306677548238569,0.2572932646459551,0.0,0.16508210517120644,0.10236139017599252,0.03420350271427889,0.20159293775502612,0.2264954108039862,0.11459214451724987,0.0,0.019650905163299724,0.0,0.1385763644920449,0.0,0.0571355077862581,0.0,0.0,0.1354405586596404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15414222627726115,0.12999744539369273,0.21327551746627088,0.04786755225606505,0.14593220403301904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14736727600058544,0.05951106450151188,0.11484510884820319,0.21931406816964497,0.0,0.0,0.0,0.0,0.0,0.0,0.07309046690805411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_51,0.2913439131092382,0.15604659104231536,0.0,0.0,0.0,0.23394796286056702,0.20556531247499998,0.27858093060406647,0.20820495029850233,0.31754511005087227,0.0,0.14555569391874185,0.033689721014315256,0.12117657244653199,0.2545516838350759,0.0,0.0,0.0,0.0,0.0,0.08905955712078534,0.0,0.0,0.0,0.2998920295464463,0.0,0.0,0.0,0.0,0.10321293559835239,0.14257788205411903,0.2471835972520217,0.14809948296873812,0.12672491421298407,0.03684353977872907,0.0,0.0,0.14066606984369798,0.16303179158818332,0.0,0.0,0.1519995780679706,0.14301802426001925,0.0,0.16691014627152428,0.25556186450491813,0.13878135658104118,0.06923861617216805,0.23155026713144836,0.2216699473339881,0.0,0.23002881692249247,0.0,0.08837385658871068,0.0,0.23229662840574455,0.0,0.0,0.2344743945530956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188913183456442,0.22723788571808448,0.23835330165644197,0.22021254623785425,0.26003241083271367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19175479415381136,0.213669408461844,0.24974378307083886,0.10128522170017248,0.0,0.0,0.0,0.0,0.0,0.0,0.10806557056787224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_52,0.06093784372531568,0.1472841466919181,0.0,0.0,0.0,0.10284302948903458,0.08166756472795415,0.17985465439031417,0.10757528142385334,0.17986428171322197,0.0,0.10175583342251968,0.08315654072499504,0.1833836073709611,0.12239325362867157,0.0,0.0,0.0,0.0,0.0,0.19827776746343195,0.0,0.0,0.0,0.150309628714412,0.0,0.0,0.0,0.0,0.16711392064728203,0.12314505605074673,0.15392936976620322,0.18955798785842853,0.1368212206467662,0.04213500890090145,0.0,0.0,0.10977218036368036,0.14138310605368962,0.0,0.0,0.16869762145492173,0.18500057939994186,0.0,0.13044563138332,0.13241223532648444,0.07298872614612317,0.2187690143622169,0.1192780161621074,0.12702936578971152,0.0,0.055070267202445934,0.0,0.13656878840942868,0.0,0.15423703469979483,0.0,0.0,0.1664167296109233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054555938541519806,0.1699265505844097,0.20182608210157402,0.17597225673359498,0.157908359715219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01726064103022837,0.03452154945489893,0.08068506347777392,0.09464266999807729,0.0,0.0,0.0,0.0,0.0,0.0,0.0023867617294426966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_53,0.05274051512954754,0.05497280415027338,0.0,0.0,0.0,0.10707973659925789,0.09642430237487158,0.020506901621774487,0.10191840101823245,0.03083682874320916,0.0,0.018322504005610134,0.18110750307038093,0.1370189378939234,0.03562886536121158,0.0,0.0,0.0,0.0,0.0,0.08095595447328507,0.0,0.0,0.0,0.011714023532531457,0.0,0.0,0.0,0.0,0.059614154101652515,0.031106053573556728,0.019760449277246503,0.05934596521474685,0.09442620493518762,0.026414413484207873,0.0,0.0,0.16285398730532819,0.12184897464770601,0.0,0.0,0.06413850368236015,0.08735669994666458,0.0,0.02918502954898072,0.1123406055489771,0.04764470096214686,0.042498541946419305,0.0844718928587879,0.04182857576595901,0.0,0.015293442056783537,0.0,0.03464409112301123,0.0,0.0865533135111235,0.0,0.0,0.12281594787318358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11086703934202302,0.031222978448940567,0.03263198199004439,0.1055082990819159,0.014728480924841343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17278470422480993,0.1481084309155038,0.10656222254035111,0.02247776530305142,0.0,0.0,0.0,0.0,0.0,0.0,0.05949285511627587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_54,0.028120420908754523,0.04666093714349968,0.0,0.0,0.0,0.06335645078219113,0.1086610766428302,0.14217499950085946,0.06703975272282456,0.08879970088297973,0.0,0.05395364610932268,0.021861320808410287,0.08111275080196381,0.14210067242392477,0.0,0.0,0.0,0.0,0.0,0.06246564355036634,0.0,0.0,0.0,0.027797140563127255,0.0,0.0,0.0,0.0,0.06422695765027513,0.08826068521429854,0.019788332408591187,0.20879173908162763,0.07355581688272599,0.11244971920244752,0.0,0.0,0.0900187159557227,0.023018581893644835,0.0,0.0,0.09852074452621193,0.07212187593563754,0.0,0.10333984453514362,0.2190318586813035,0.1676465110550321,0.037294526512885014,0.054554507782874496,0.13193423650863462,0.0,0.07769614346235028,0.0,0.03640265628499436,0.0,0.1783602262772192,0.0,0.0,0.2500886532041303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428226012350251,0.14632537718919786,0.11186152064290998,0.15798969089069548,0.17930181042766236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2683361876798934,0.17380846860861593,0.08593200747172584,0.009659329441299026,0.0,0.0,0.0,0.0,0.0,0.0,0.030802968983154523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_55,0.07118543452848689,0.05496596260213193,0.0,0.0,0.0,0.05068824246497765,0.0009076760622316284,0.1378503165770055,0.02609215658820433,0.009168413198653668,0.0,0.022502664609345597,0.06653272357571323,0.19048823614694785,0.07734738843374417,0.0,0.0,0.0,0.0,0.0,0.007536250372173091,0.0,0.0,0.0,0.05143097307718976,0.0,0.0,0.0,0.0,0.10576570448764484,0.11351667657490859,0.055572167125718955,0.009948616599898015,0.01599582161656632,0.020719990858321855,0.0,0.0,0.06992753226345981,0.10353749874864797,0.0,0.0,0.03691238138882509,0.12284332307321812,0.0,0.09561598802866202,0.11072274972744321,0.06500974499741215,0.052310244974866256,0.1117834517226273,0.0690217073964419,0.0,0.09806442738355327,0.0,0.11060254915450969,0.0,0.13270049515729676,0.0,0.0,0.10957666221839485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09714311891164676,0.16261727036516338,0.06451088604626327,0.091799017652332,0.13349206917556278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07654880216389987,0.07014678331959444,0.021745223961668305,0.03491201210931112,0.0,0.0,0.0,0.0,0.0,0.0,0.06115313449844479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_56,0.06261732262625895,0.0700718377619894,0.0,0.0,0.0,0.09997589173028543,0.06338999465313375,0.1016201485527264,0.0418009142478082,0.032974880905291194,0.0,0.0428102358355466,0.010989054780268404,0.08957549220665205,0.03757410088952137,0.0,0.0,0.0,0.0,0.0,0.07630440332088131,0.0,0.0,0.0,0.0025442239251097162,0.0,0.0,0.0,0.0,0.12916302975496624,0.11452464892979804,0.13783464696431025,0.05622059175657295,0.044991463747460124,0.07356572023880613,0.0,0.0,0.10492275499046542,0.11597036222131273,0.0,0.0,0.07420523308470085,0.15881878446613942,0.0,0.07523339490465344,0.03585854902137293,0.07973843730601254,0.14214107058482733,0.13672642936016294,0.054020529858466136,0.0,0.11983139174569721,0.0,0.013932101437432098,0.0,0.07476220338434053,0.0,0.0,0.015610757892411085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06014892070356551,0.007109797385621924,0.11085123824339656,0.07305464877983668,0.05462113140585815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11384482333406602,0.047679933360365294,0.09403309464022407,0.09989636924604396,0.0,0.0,0.0,0.0,0.0,0.0,0.18001433845967718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_57,0.08817326233849562,0.12257168539559511,0.0,0.0,0.0,0.008900557136995498,0.011227357316430056,0.0328391261866913,0.06436345450918717,0.0029421815091229195,0.0,0.014385143730145458,0.13519595711446178,0.0915520519925591,0.009007576438242385,0.0,0.0,0.0,0.0,0.0,0.1116082542360165,0.0,0.0,0.0,0.026778949950251024,0.0,0.0,0.0,0.0,0.07925082127059259,0.014878770630312182,0.06659976451324644,0.03832303783415451,0.04676312009636129,0.0925038588168641,0.0,0.0,0.09017871346062759,0.005973527132733478,0.0,0.0,0.04535450518067669,0.02045209550685123,0.0,0.013584365710315278,0.025461832725889515,0.1371813362519643,0.1906594044480153,0.07047597682889996,0.032348707651281075,0.0,0.11421816891789971,0.0,0.005128552669211653,0.0,0.09035107992536862,0.0,0.0,0.04605977294095277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13315749352854792,0.15362031974182158,0.0001388166682306381,0.03677740919326025,0.11359371449914424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12253265801773705,0.05461910575728788,0.05400136646460737,0.06900432251635677,0.0,0.0,0.0,0.0,0.0,0.0,0.06661379162451718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_58,0.14797891489726353,0.04419727811533194,0.0,0.0,0.0,0.10897116405945458,0.1589383802461075,0.06539023992122919,0.05757698792819707,0.08050887074186389,0.0,0.11588401993624438,0.04931965408615671,0.08720672605673961,0.04185266370873533,0.0,0.0,0.0,0.0,0.0,0.054112869476468914,0.0,0.0,0.0,0.001377867788953778,0.0,0.0,0.0,0.0,0.029655308867473158,0.06663181877672392,0.09282910026245929,0.10483995914974961,0.040795186207547525,0.010966284950058913,0.0,0.0,0.020123279000133033,0.1645473237030605,0.0,0.0,0.01575557968718924,0.1738085780264507,0.0,0.034830369556036814,0.0008698730822411291,0.07097000624109981,0.18137577265635388,0.11635994944715032,0.06532126246288665,0.0,0.02101443358257684,0.0,0.007936776305251116,0.0,0.08686540159126628,0.0,0.0,0.0064994501146498195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0818999394021201,0.014113941983744589,0.23288055665580293,0.08737556428805718,0.07462889319849109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10033538418637895,0.027173878151624586,0.06766918460544502,0.10339112867400631,0.0,0.0,0.0,0.0,0.0,0.0,0.054862044034421624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_59,0.1172105142101574,0.09719462909583909,0.0,0.0,0.0,0.16869720823490275,0.048801435252185284,0.057201469189889075,0.16304212611091118,0.16399055730902762,0.0,0.02484689014300156,0.09149720410603072,0.17421075372016184,0.1329692285591791,0.0,0.0,0.0,0.0,0.0,0.020358833226155004,0.0,0.0,0.0,0.18383834139184957,0.0,0.0,0.0,0.0,0.0391210268219636,0.07234405509886355,0.16020452279311234,0.05150648033862068,0.024399792498287436,0.16215193798642755,0.0,0.0,0.11164089373683594,0.13354991411657496,0.0,0.0,0.07855658590600764,0.10349274983908847,0.0,0.11692698689778974,0.1586987887119229,0.0230975464094197,0.1266284734191577,0.16444801654223823,0.02677991317787959,0.0,0.031548014390113156,0.0,0.04186302494174823,0.0,0.1273859051345333,0.0,0.0,0.16263036742958484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012977869967744063,0.11485736205445227,0.16902289620914612,0.019637634303139705,0.14092542374083997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11334508911393872,0.02365193920523734,0.18774927570348174,0.033050097160476494,0.0,0.0,0.0,0.0,0.0,0.0,0.1279413523615556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_60,0.1663167742333566,0.14922776034917992,0.0,0.0,0.0,0.11856328591848159,0.17123429488072708,0.1722397469567652,0.15217661995830714,0.18440502534015782,0.0,0.1645484199167672,0.025868708596024338,0.18126963343538338,0.23762738878597453,0.0,0.0,0.0,0.0,0.0,0.197640352186602,0.0,0.0,0.0,0.22600252728478473,0.0,0.0,0.0,0.0,0.15591133610547703,0.13176428423839726,0.17325129343230153,0.18643777589890564,0.11772912913464186,0.08217682309123679,0.0,0.0,0.06716957128070813,0.2840156192226307,0.0,0.0,0.14389709489198244,0.17674232682175364,0.0,0.19727734622980073,0.12386411857131631,0.280052933884736,0.09762639008740052,0.19077260829926332,0.1631009407758001,0.0,0.14859684610515533,0.0,0.30749572238707457,0.0,0.246786915736287,0.0,0.0,0.2214401950076744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16140357110841944,0.2913963511477726,0.27790239963731556,0.24175112759808726,0.28634553271809515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10828703751252229,0.07728740319163489,0.14221982661774707,0.021574601275030185,0.0,0.0,0.0,0.0,0.0,0.0,0.15345809045723136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_61,0.04462999199014122,0.12349932915385138,0.0,0.0,0.0,0.14214819059351502,0.07961989034056767,0.06788231284106283,0.05348588594823435,0.10629773052782471,0.0,0.02159061193853289,0.039415024158335824,0.03312165212451043,0.17051002331024817,0.0,0.0,0.0,0.0,0.0,0.09513554704058433,0.0,0.0,0.0,0.1624549069704991,0.0,0.0,0.0,0.0,0.06965825229718015,0.028435722808263536,0.11090642233853586,0.12444731685030551,0.07094981762592485,0.0811454379068154,0.0,0.0,0.0055342849525932426,0.110020376503906,0.0,0.0,0.01071636359715448,0.04837204598303652,0.0,0.09422994726168891,0.13434478021603025,0.0776817575894003,0.08429690326755243,0.0768642525184279,0.026444522919429593,0.0,0.15064953915968443,0.0,0.0835074206780602,0.0,0.09300745168200857,0.0,0.0,0.1657256215126422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2167167428818186,0.06749011913433657,0.07925225954328668,0.047360815063811026,0.045501121473569175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10566886475055096,0.03443866989339362,0.10366287979288782,0.07274323794245341,0.0,0.0,0.0,0.0,0.0,0.0,0.0008515759123257652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_62,0.027189535729102973,0.05264913372253841,0.0,0.0,0.0,0.0012736214236106068,0.12603263853885005,0.0022716755194916814,0.02317149732801789,0.036381468350406565,0.0,0.025165517091363297,0.03712319235839847,0.0018952466742550255,0.055931214236638105,0.0,0.0,0.0,0.0,0.0,0.1309746160724627,0.0,0.0,0.0,0.09300679152985479,0.0,0.0,0.0,0.0,0.0653608504316595,0.010283702431986693,0.0668278992242484,0.09368208944089366,0.114596024251633,0.07959920525078676,0.0,0.0,0.12565121417382152,0.04640729904008641,0.0,0.0,0.031050850117044452,0.09706830601709347,0.0,0.04498687252844901,0.024180182267688012,0.21393265033926137,0.1260611362877675,0.009700569927008514,0.11451368581620724,0.0,0.03205263091162989,0.0,0.12437618909699344,0.0,0.12868109165018823,0.0,0.0,0.01947005254507514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05122400581868634,0.04328564887720567,0.05873210659613659,0.06150425817544336,0.0691036885132465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08605653327266469,0.0014933068323891296,0.0359124812405338,0.022251974296046112,0.0,0.0,0.0,0.0,0.0,0.0,0.11480065509377009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
z_63,0.027597521374003543,0.03708347144271315,0.0,0.0,0.0,0.08388560913792138,0.07978514979053221,0.06464232406679295,0.0767173062080493,0.12271652265290306,0.0,0.0007753320386793957,0.028904921230222647,0.023973342677844317,0.028726249960045278,0.0,0.0,0.0,0.0,0.0,0.10798657652675536,0.0,0.0,0.0,0.009301144407044087,0.0,0.0,0.0,0.0,0.023578541008638532,0.05466007904944908,0.029130992002004294,0.06806958613480131,0.03434405947715236,0.13753019432620742,0.0,0.0,0.06990501764450613,0.03531693827964712,0.0,0.0,0.0690640727975616,0.14872895264275657,0.0,0.0042434936806611855,0.05114910959043224,0.12414827733170603,0.006482542319539044,0.04482000576359866,0.025138427898155156,0.0,0.12477857626828477,0.0,0.09580903673326065,0.0,0.007383268170126887,0.0,0.0,0.027429902465548245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1292472518817897,0.03334202335080608,0.11211603447683752,0.022490733681720377,0.06057576225149794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044569007307338655,0.01003816012907992,0.04313982837913787,0.046846960719251894,0.0,0.0,0.0,0.0,0.0,0.0,0.012889335550216255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
